iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
OWID_AFR,,Africa,4/19/2021,1426736614,4476097,9607,11967,118361,327,311.714,3137.297,6.734,8.388,82.959,0.229,0.218,,,,,,,,,
OWID_AFR,,Africa,4/20/2021,1426736614,4486077,9980,11785.143,118603,242,306.429,3144.292,6.995,8.26,83.129,0.17,0.215,,,,,,,,,
OWID_AFR,,Africa,4/21/2021,1426736614,4497147,11070,11955,119008,405,326,3152.051,7.759,8.379,83.413,0.284,0.228,,,,,,,,,
OWID_AFR,,Africa,4/22/2021,1426736614,4513944,16797,11870.857,119401,393,321.429,3163.824,11.773,8.32,83.688,0.275,0.225,,,,,,,,,
OWID_AFR,,Africa,4/23/2021,1426736614,4524976,11032,11684.571,119687,286,319.143,3171.557,7.732,8.19,83.889,0.2,0.224,,,,,,,,,
OWID_AFR,,Africa,4/24/2021,1426736614,4538984,14008,11877.714,120038,351,323.143,3181.375,9.818,8.325,84.135,0.246,0.226,,,,,,,,,
OWID_AFR,,Africa,4/25/2021,1426736614,4549262,10278,11824.571,120275,237,320.143,3188.579,7.204,8.288,84.301,0.166,0.224,,,,,,,,,
OWID_AFR,,Africa,4/26/2021,1426736614,4557923,8661,11689.429,120581,306,317.143,3194.649,6.07,8.193,84.515,0.214,0.222,,,,,,,,,
OWID_AFR,,Africa,4/27/2021,1426736614,4566418,8495,11477.286,120872,291,324.143,3200.603,5.954,8.044,84.719,0.204,0.227,,,,,,,,,
OWID_AFR,,Africa,4/28/2021,1426736614,4575474,9056,11189.571,121234,362,318,3206.951,6.347,7.843,84.973,0.254,0.223,,,,,,,,,
OWID_AFR,,Africa,4/29/2021,1426736614,4589125,13651,10740.143,121645,411,320.571,3216.519,9.568,7.528,85.261,0.288,0.225,,,,,,,,,
OWID_AFR,,Africa,4/30/2021,1426736614,4598557,9432,10511.571,121922,277,319.286,3223.13,6.611,7.368,85.455,0.194,0.224,,,,,,,,,
OWID_AFR,,Africa,5/1/2021,1426736614,4609554,10997,10081.429,122195,273,308.143,3230.837,7.708,7.066,85.647,0.191,0.216,,,,,,,,,
OWID_AFR,,Africa,5/2/2021,1426736614,4617621,8067,9765.571,122491,296,316.571,3236.492,5.654,6.845,85.854,0.207,0.222,,,,,,,,,
OWID_AFR,,Africa,5/3/2021,1426736614,4623998,6377,9439.286,122728,237,306.714,3240.961,4.47,6.616,86.02,0.166,0.215,,,,,,,,,
OWID_AFR,,Africa,5/4/2021,1426736614,4630115,6117,9099.571,122984,256,301.714,3245.249,4.287,6.378,86.2,0.179,0.211,,,,,,,,,
OWID_AFR,,Africa,5/5/2021,1426736614,4638491,8376,9002.429,123324,340,298.571,3251.119,5.871,6.31,86.438,0.238,0.209,,,,,,,,,
OWID_AFR,,Africa,5/6/2021,1426736614,4647905,9414,8397.143,123711,387,295.143,3257.718,6.598,5.886,86.709,0.271,0.207,,,,,,,,,
OWID_AFR,,Africa,5/7/2021,1426736614,4657782,9877,8460.714,124024,313,300.286,3264.64,6.923,5.93,86.928,0.219,0.21,,,,,,,,,
OWID_AFR,,Africa,5/8/2021,1426736614,4668553,10771,8428.429,124342,318,306.714,3272.19,7.549,5.907,87.151,0.223,0.215,,,,,,,,,
OWID_AFR,,Africa,5/9/2021,1426736614,4676809,8256,8455.429,124612,270,303,3277.976,5.787,5.926,87.341,0.189,0.212,,,,,,,,,
OWID_AFR,,Africa,5/10/2021,1426736614,4684395,7586,8628.143,124830,218,300.286,3283.293,5.317,6.047,87.493,0.153,0.21,,,,,,,,,
OWID_AFR,,Africa,5/11/2021,1426736614,4690918,6523,8686.143,125100,270,302.286,3287.865,4.572,6.088,87.683,0.189,0.212,,,,,,,,,
OWID_AFR,,Africa,5/12/2021,1426736614,4699619,8701,8732.571,125432,332,301.143,3293.964,6.099,6.121,87.915,0.233,0.211,,,,,,,,,
OWID_AFR,,Africa,5/13/2021,1426736614,4710354,10735,8921.286,125812,380,300.143,3301.488,7.524,6.253,88.182,0.266,0.21,,,,,,,,,
OWID_AFR,,Africa,5/14/2021,1426736614,4719006,8652,8746.286,126040,228,288,3307.552,6.064,6.13,88.341,0.16,0.202,,,,,,,,,
OWID_AFR,,Africa,5/15/2021,1426736614,4727652,8646,8442.714,126301,261,279.857,3313.612,6.06,5.918,88.524,0.183,0.196,,,,,,,,,
OWID_AFR,,Africa,5/16/2021,1426736614,4734747,7095,8276.857,126558,257,278,3318.585,4.973,5.801,88.705,0.18,0.195,,,,,,,,,
OWID_AFR,,Africa,5/17/2021,1426736614,4741811,7064,8202.286,126771,213,277.286,3323.536,4.951,5.749,88.854,0.149,0.194,,,,,,,,,
OWID_AFR,,Africa,5/18/2021,1426736614,4749158,7347,8320,127032,261,276,3328.686,5.15,5.831,89.037,0.183,0.193,,,,,,,,,
OWID_AFR,,Africa,5/19/2021,1426736614,4758989,9831,8481.429,127313,281,268.714,3335.576,6.891,5.945,89.234,0.197,0.188,,,,,,,,,
OWID_AFR,,Africa,5/20/2021,1426736614,4770462,11473,8586.857,127840,527,289.714,3343.618,8.041,6.019,89.603,0.369,0.203,,,,,,,,,
OWID_AFR,,Africa,5/21/2021,1426736614,4780897,10435,8841.571,128082,242,291.714,3350.932,7.314,6.197,89.773,0.17,0.204,,,,,,,,,
OWID_AFR,,Africa,5/22/2021,1426736614,4790726,10704,9135.571,128427,345,303.714,3357.821,7.502,6.403,90.015,0.242,0.213,,,,,,,,,
OWID_AFR,,Africa,5/23/2021,1426736614,4800849,10123,9568.143,128625,198,295.286,3364.916,7.095,6.706,90.153,0.139,0.207,,,,,,,,,
OWID_AFR,,Africa,5/24/2021,1426736614,4809336,8487,9771.429,128850,225,297,3370.865,5.949,6.849,90.311,0.158,0.208,,,,,,,,,
OWID_AFR,,Africa,5/25/2021,1426736614,4817594,8258,9901.571,129105,255,296.143,3376.653,5.788,6.94,90.49,0.179,0.208,,,,,,,,,
OWID_AFR,,Africa,5/26/2021,1426736614,4826175,8581,9723,129332,227,288.429,3382.667,6.014,6.815,90.649,0.159,0.202,,,,,,,,,
OWID_AFR,,Africa,5/27/2021,1426736614,4839128,12953,9934.429,129682,350,263.143,3391.746,9.079,6.963,90.894,0.245,0.184,,,,,,,,,
OWID_AFR,,Africa,5/28/2021,1426736614,4850469,11341,10063.857,129959,277,268.143,3399.695,7.949,7.054,91.088,0.194,0.188,,,,,,,,,
OWID_AFR,,Africa,5/29/2021,1426736614,4863167,12698,10348.714,130281,322,264.857,3408.595,8.9,7.253,91.314,0.226,0.186,,,,,,,,,
OWID_AFR,,Africa,5/30/2021,1426736614,4875674,12507,10689.286,130530,249,272.143,3417.361,8.766,7.492,91.489,0.175,0.191,,,,,,,,,
OWID_AFR,,Africa,5/31/2021,1426736614,4885212,9538,10839.429,130777,247,275.286,3424.046,6.685,7.597,91.662,0.173,0.193,,,,,,,,,
OWID_AFR,,Africa,6/1/2021,1426736614,4894839,9627,11035,131055,278,278.571,3430.794,6.748,7.734,91.856,0.195,0.195,,,,,,,,,
OWID_AFR,,Africa,6/2/2021,1426736614,4907297,12458,11588.857,131379,324,292.429,3439.526,8.732,8.123,92.084,0.227,0.205,,,,,,,,,
OWID_AFR,,Africa,6/3/2021,1426736614,4922459,15162,11904.429,131723,344,291.571,3450.153,10.627,8.344,92.325,0.241,0.204,,,,,,,,,
OWID_AFR,,Africa,6/4/2021,1426736614,4935069,12610,12085.714,131997,274,291.143,3458.991,8.838,8.471,92.517,0.192,0.204,,,,,,,,,
OWID_AFR,,Africa,6/5/2021,1426736614,4950304,15235,12448.143,132274,277,284.714,3469.669,10.678,8.725,92.711,0.194,0.2,,,,,,,,,
OWID_AFR,,Africa,6/6/2021,1426736614,4965636,15332,12851.714,132548,274,288.286,3480.415,10.746,9.008,92.903,0.192,0.202,,,,,,,,,
OWID_AFR,,Africa,6/7/2021,1426736614,4977355,11719,13163.286,132752,204,282.143,3488.629,8.214,9.226,93.046,0.143,0.198,,,,,,,,,
OWID_AFR,,Africa,6/8/2021,1426736614,4988246,10891,13343.857,133064,312,287,3496.263,7.634,9.353,93.265,0.219,0.201,,,,,,,,,
OWID_AFR,,Africa,6/9/2021,1426736614,5002225,13979,13561.143,133438,374,294.143,3506.061,9.798,9.505,93.527,0.262,0.206,,,,,,,,,
OWID_AFR,,Africa,6/10/2021,1426736614,5022125,19900,14238,133813,375,298.571,3520.008,13.948,9.979,93.79,0.263,0.209,,,,,,,,,
OWID_AFR,,Africa,6/11/2021,1426736614,5043173,21048,15443.429,134121,308,303.429,3534.761,14.753,10.824,94.005,0.216,0.213,,,,,,,,,
OWID_AFR,,Africa,6/12/2021,1426736614,5064875,21702,16367.286,134540,419,323.714,3549.972,15.211,11.472,94.299,0.294,0.227,,,,,,,,,
OWID_AFR,,Africa,6/13/2021,1426736614,5084294,19419,16951.143,134791,251,320.429,3563.583,13.611,11.881,94.475,0.176,0.225,,,,,,,,,
OWID_AFR,,Africa,6/14/2021,1426736614,5101287,16993,17704.571,135118,327,338,3575.493,11.91,12.409,94.704,0.229,0.237,,,,,,,,,
OWID_AFR,,Africa,6/15/2021,1426736614,5117491,16204,18463.571,135545,427,354.429,3586.851,11.357,12.941,95.004,0.299,0.248,,,,,,,,,
OWID_AFR,,Africa,6/16/2021,1426736614,5139574,22083,19621.286,135989,444,364.429,3602.329,15.478,13.753,95.315,0.311,0.255,,,,,,,,,
OWID_AFR,,Africa,6/17/2021,1426736614,5165357,25783,20461.714,136361,372,364,3620.4,18.071,14.342,95.575,0.261,0.255,,,,,,,,,
OWID_AFR,,Africa,6/18/2021,1426736614,5191227,25870,21150.571,136831,470,387.143,3638.532,18.132,14.824,95.905,0.329,0.271,,,,,,,,,
OWID_AFR,,Africa,6/19/2021,1426736614,5217662,26435,21826.714,137349,518,401.286,3657.06,18.528,15.298,96.268,0.363,0.281,,,,,,,,,
OWID_AFR,,Africa,6/20/2021,1426736614,5242028,24366,22533.429,137750,401,422.714,3674.139,17.078,15.794,96.549,0.281,0.296,,,,,,,,,
OWID_AFR,,Africa,6/21/2021,1426736614,5264778,22750,23355.857,138115,365,428.143,3690.084,15.945,16.37,96.805,0.256,0.3,,,,,,,,,
OWID_AFR,,Africa,6/22/2021,1426736614,5285431,20653,23991.429,138563,448,431.143,3704.56,14.476,16.816,97.119,0.314,0.302,,,,,,,,,
OWID_AFR,,Africa,6/23/2021,1426736614,5311688,26257,24587.714,139242,679,464.714,3722.963,18.404,17.234,97.595,0.476,0.326,,,,,,,,,
OWID_AFR,,Africa,6/24/2021,1426736614,5346387,34699,25861.429,139753,511,484.571,3747.284,24.321,18.126,97.953,0.358,0.34,,,,,,,,,
OWID_AFR,,Africa,6/25/2021,1426736614,5379723,33336,26928,140254,501,489,3770.649,23.365,18.874,98.304,0.351,0.343,,,,,,,,,
OWID_AFR,,Africa,6/26/2021,1426736614,5413164,33441,27928.857,140853,599,500.571,3794.088,23.439,19.575,98.724,0.42,0.351,,,,,,,,,
OWID_AFR,,Africa,6/27/2021,1426736614,5446252,33088,29174.857,141346,493,513.714,3817.279,23.191,20.449,99.069,0.346,0.36,,,,,,,,,
OWID_AFR,,Africa,6/28/2021,1426736614,5474649,28397,29981.571,141766,420,521.571,3837.183,19.903,21.014,99.364,0.294,0.366,,,,,,,,,
OWID_AFR,,Africa,6/29/2021,1426736614,5499457,24808,30575.143,142307,541,534.857,3854.571,17.388,21.43,99.743,0.379,0.375,,,,,,,,,
OWID_AFR,,Africa,6/30/2021,1426736614,5529081,29624,31056.143,142857,550,516.429,3875.334,20.763,21.767,100.129,0.385,0.362,,,,,,,,,
OWID_AFR,,Africa,7/1/2021,1426736614,5567247,38166,31551.429,143613,756,551.429,3902.085,26.751,22.114,100.658,0.53,0.386,,,,,,,,,
OWID_AFR,,Africa,7/2/2021,1426736614,5608005,40758,32611.714,145132,1519,696.857,3930.652,28.567,22.858,101.723,1.065,0.488,,,,,,,,,
OWID_AFR,,Africa,7/3/2021,1426736614,5653442,45437,34325.429,145839,707,712.286,3962.499,31.847,24.059,102.219,0.496,0.499,,,,,,,,,
OWID_AFR,,Africa,7/4/2021,1426736614,5697575,44133,35903.286,146338,499,713.143,3993.432,30.933,25.165,102.568,0.35,0.5,,,,,,,,,
OWID_AFR,,Africa,7/5/2021,1426736614,5728084,30509,36205,146982,644,745.143,4014.815,21.384,25.376,103.02,0.451,0.522,,,,,,,,,
OWID_AFR,,Africa,7/6/2021,1426736614,5756655,28571,36742.571,147710,728,771.857,4034.841,20.025,25.753,103.53,0.51,0.541,,,,,,,,,
OWID_AFR,,Africa,7/7/2021,1426736614,5790888,34233,37401,148567,857,815.714,4058.835,23.994,26.214,104.131,0.601,0.572,,,,,,,,,
OWID_AFR,,Africa,7/8/2021,1426736614,5838328,47440,38725.857,149440,873,832.429,4092.085,33.251,27.143,104.743,0.612,0.583,,,,,,,,,
OWID_AFR,,Africa,7/9/2021,1426736614,5884856,46528,39550.143,150297,857,737.857,4124.697,32.611,27.721,105.343,0.601,0.517,,,,,,,,,
OWID_AFR,,Africa,7/10/2021,1426736614,5936639,51783,40456.714,151229,932,770,4160.992,36.295,28.356,105.996,0.653,0.54,,,,,,,,,
OWID_AFR,,Africa,7/11/2021,1426736614,5981018,44379,40491.857,151914,685,796.571,4192.097,31.105,28.381,106.477,0.48,0.558,,,,,,,,,
OWID_AFR,,Africa,7/12/2021,1426736614,6016177,35159,41156.143,152539,625,793.857,4216.74,24.643,28.846,106.915,0.438,0.556,,,,,,,,,
OWID_AFR,,Africa,7/13/2021,1426736614,6051477,35300,42117.429,153276,737,795.143,4241.482,24.742,29.52,107.431,0.517,0.557,,,,,,,,,
OWID_AFR,,Africa,7/14/2021,1426736614,6091342,39865,42922,154355,1079,826.857,4269.423,27.941,30.084,108.187,0.756,0.58,,,,,,,,,
OWID_AFR,,Africa,7/15/2021,1426736614,6136199,44857,42553,155345,990,843.571,4300.863,31.44,29.825,108.881,0.694,0.591,,,,,,,,,
OWID_AFR,,Africa,7/16/2021,1426736614,6178884,42685,42004,156287,942,855.714,4330.781,29.918,29.441,109.542,0.66,0.6,,,,,,,,,
OWID_AFR,,Africa,7/17/2021,1426736614,6226046,47162,41343.857,157279,992,864.286,4363.837,33.056,28.978,110.237,0.695,0.606,,,,,,,,,
OWID_AFR,,Africa,7/18/2021,1426736614,6265183,39137,40595,158062,783,878.286,4391.268,27.431,28.453,110.786,0.549,0.616,,,,,,,,,
OWID_AFR,,Africa,7/19/2021,1426736614,6300420,35237,40606.143,158641,579,871.714,4415.966,24.698,28.461,111.192,0.406,0.611,,,,,,,,,
OWID_AFR,,Africa,7/20/2021,1426736614,6330679,30259,39886,159367,726,870.143,4437.174,21.209,27.956,111.7,0.509,0.61,,,,,,,,,
OWID_AFR,,Africa,7/21/2021,1426736614,6364980,34301,39091.143,160483,1116,875.429,4461.216,24.042,27.399,112.483,0.782,0.614,,,,,,,,,
OWID_AFR,,Africa,7/22/2021,1426736614,6400045,35065,37692.286,161413,930,866.857,4485.793,24.577,26.419,113.134,0.652,0.608,,,,,,,,,
OWID_AFR,,Africa,7/23/2021,1426736614,6433257,33212,36339,162354,941,866.714,4509.071,23.278,25.47,113.794,0.66,0.607,,,,,,,,,
OWID_AFR,,Africa,7/24/2021,1426736614,6475278,42021,35604.571,163591,1237,901.714,4538.524,29.453,24.955,114.661,0.867,0.632,,,,,,,,,
OWID_AFR,,Africa,7/25/2021,1426736614,6511802,36524,35231.286,164544,953,926,4564.123,25.6,24.694,115.329,0.668,0.649,,,,,,,,,
OWID_AFR,,Africa,7/26/2021,1426736614,6543262,31460,34691.714,165374,830,961.857,4586.174,22.05,24.315,115.911,0.582,0.674,,,,,,,,,
OWID_AFR,,Africa,7/27/2021,1426736614,6571013,27751,34333.429,166230,856,980.429,4605.624,19.451,24.064,116.511,0.6,0.687,,,,,,,,,
OWID_AFR,,Africa,7/28/2021,1426736614,6607932,36919,34707.429,167071,841,941.143,4631.501,25.877,24.326,117.1,0.589,0.66,,,,,,,,,
OWID_AFR,,Africa,7/29/2021,1426736614,6655475,47543,36490,168264,1193,978.714,4664.824,33.323,25.576,117.936,0.836,0.686,,,,,,,,,
OWID_AFR,,Africa,7/30/2021,1426736614,6698440,42965,37883.286,169341,1077,998.143,4694.938,30.114,26.552,118.691,0.755,0.7,,,,,,,,,
OWID_AFR,,Africa,7/31/2021,1426736614,6749727,51287,39207,170221,880,947.143,4730.885,35.947,27.48,119.308,0.617,0.664,,,,,,,,,
OWID_AFR,,Africa,8/1/2021,1426736614,6786066,36339,39180.571,171021,800,925.286,4756.355,25.47,27.462,119.869,0.561,0.649,,,,,,,,,
OWID_AFR,,Africa,8/2/2021,1426736614,6818414,32348,39307.429,171779,758,915,4779.028,22.673,27.551,120.4,0.531,0.641,,,,,,,,,
OWID_AFR,,Africa,8/3/2021,1426736614,6853100,34686,40298.143,172637,858,915.286,4803.339,24.311,28.245,121.001,0.601,0.642,,,,,,,,,
OWID_AFR,,Africa,8/4/2021,1426736614,6888175,35075,40034.714,173738,1101,952.429,4827.923,24.584,28.06,121.773,0.772,0.668,,,,,,,,,
OWID_AFR,,Africa,8/5/2021,1426736614,6931084,42909,39372.714,174690,952,918,4857.998,30.075,27.596,122.44,0.667,0.643,,,,,,,,,
OWID_AFR,,Africa,8/6/2021,1426736614,6995496,64412,42436.571,176215,1525,982,4903.145,45.146,29.744,123.509,1.069,0.688,,,,,,,,,
OWID_AFR,,Africa,8/7/2021,1426736614,7046661,51165,42419.143,177366,1151,1020.714,4939.006,35.862,29.732,124.316,0.807,0.715,,,,,,,,,
OWID_AFR,,Africa,8/8/2021,1426736614,7083340,36679,42467.714,178124,758,1014.714,4964.715,25.708,29.766,124.847,0.531,0.711,,,,,,,,,
OWID_AFR,,Africa,8/9/2021,1426736614,7115914,32574,42500,178807,683,1004,4987.546,22.831,29.788,125.326,0.479,0.704,,,,,,,,,
OWID_AFR,,Africa,8/10/2021,1426736614,7139187,23273,40869.571,179414,607,968.143,5003.858,16.312,28.645,125.751,0.425,0.679,,,,,,,,,
OWID_AFR,,Africa,8/11/2021,1426736614,7181296,42109,41874.429,180333,919,942.143,5033.372,29.514,29.35,126.395,0.644,0.66,,,,,,,,,
OWID_AFR,,Africa,8/12/2021,1426736614,7214493,33197,40487,181390,1057,957.143,5056.64,23.268,28.377,127.136,0.741,0.671,,,,,,,,,
OWID_AFR,,Africa,8/13/2021,1426736614,7257210,42717,37387.714,182603,1213,912.571,5086.58,29.94,26.205,127.986,0.85,0.64,,,,,,,,,
OWID_AFR,,Africa,8/14/2021,1426736614,7302036,44826,36482.143,183593,990,889.571,5117.999,31.419,25.57,128.68,0.694,0.624,,,,,,,,,
OWID_AFR,,Africa,8/15/2021,1426736614,7336851,34815,36215.857,184270,677,878,5142.4,24.402,25.384,129.155,0.475,0.615,,,,,,,,,
OWID_AFR,,Africa,8/16/2021,1426736614,7366632,29781,35816.857,184942,672,876.429,5163.274,20.874,25.104,129.626,0.471,0.614,,,,,,,,,
OWID_AFR,,Africa,8/17/2021,1426736614,7395934,29302,36678.143,185679,737,895,5183.812,20.538,25.708,130.142,0.517,0.627,,,,,,,,,
OWID_AFR,,Africa,8/18/2021,1426736614,7431865,35931,35795.571,186639,960,900.857,5208.996,25.184,25.089,130.815,0.673,0.631,,,,,,,,,
OWID_AFR,,Africa,8/19/2021,1426736614,7493636,61771,39877.571,187711,1072,903,5252.291,43.295,27.95,131.567,0.751,0.633,,,,,,,,,
OWID_AFR,,Africa,8/20/2021,1426736614,7531795,38159,39226.429,188512,801,844.143,5279.037,26.746,27.494,132.128,0.561,0.592,,,,,,,,,
OWID_AFR,,Africa,8/21/2021,1426736614,7573075,41280,38719.857,189307,795,816.286,5307.97,28.933,27.139,132.685,0.557,0.572,,,,,,,,,
OWID_AFR,,Africa,8/22/2021,1426736614,7605138,32063,38326.714,189951,644,811.571,5330.443,22.473,26.863,133.137,0.451,0.569,,,,,,,,,
OWID_AFR,,Africa,8/23/2021,1426736614,7630571,25433,37705.571,190541,590,799.857,5348.269,17.826,26.428,133.55,0.414,0.561,,,,,,,,,
OWID_AFR,,Africa,8/24/2021,1426736614,7656976,26405,37291.714,191254,713,796.429,5366.776,18.507,26.138,134.05,0.5,0.558,,,,,,,,,
OWID_AFR,,Africa,8/25/2021,1426736614,7691039,34063,37024.857,192147,893,786.857,5390.651,23.875,25.951,134.676,0.626,0.552,,,,,,,,,
OWID_AFR,,Africa,8/26/2021,1426736614,7728071,37032,33490.714,193118,971,772.429,5416.607,25.956,23.474,135.356,0.681,0.541,,,,,,,,,
OWID_AFR,,Africa,8/27/2021,1426736614,7761914,33843,32874.143,193885,767,767.571,5440.327,23.721,23.041,135.894,0.538,0.538,,,,,,,,,
OWID_AFR,,Africa,8/28/2021,1426736614,7799946,38032,32410.143,194762,877,779.286,5466.984,26.657,22.716,136.509,0.615,0.546,,,,,,,,,
OWID_AFR,,Africa,8/29/2021,1426736614,7827275,27329,31733.857,195579,817,804,5486.139,19.155,22.242,137.081,0.573,0.564,,,,,,,,,
OWID_AFR,,Africa,8/30/2021,1426736614,7848996,21721,31203.571,196154,575,801.857,5501.363,15.224,21.871,137.484,0.403,0.562,,,,,,,,,
OWID_AFR,,Africa,8/31/2021,1426736614,7872491,23495,30787.857,196755,601,785.857,5517.831,16.468,21.579,137.906,0.421,0.551,,,,,,,,,
OWID_AFR,,Africa,9/1/2021,1426736614,7896911,24420,29410.286,197614,859,781,5534.947,17.116,20.614,138.508,0.602,0.547,,,,,,,,,
OWID_AFR,,Africa,9/2/2021,1426736614,7926849,29938,28396.857,198289,675,738.714,5555.93,20.984,19.903,138.981,0.473,0.518,,,,,,,,,
OWID_AFR,,Africa,9/3/2021,1426736614,7953846,26997,27418.857,199074,785,741.286,5574.852,18.922,19.218,139.531,0.55,0.52,,,,,,,,,
OWID_AFR,,Africa,9/4/2021,1426736614,7982039,28193,26013.286,199732,658,710,5594.613,19.76,18.233,139.992,0.461,0.498,,,,,,,,,
OWID_AFR,,Africa,9/5/2021,1426736614,8003513,21474,25176.857,200227,495,664,5609.664,15.051,17.646,140.339,0.347,0.465,,,,,,,,,
OWID_AFR,,Africa,9/6/2021,1426736614,8020178,16665,24454.571,200510,283,622.286,5621.344,11.681,17.14,140.538,0.198,0.436,,,,,,,,,
OWID_AFR,,Africa,9/7/2021,1426736614,8038670,18492,23739.857,201149,639,627.714,5634.306,12.961,16.639,140.985,0.448,0.44,,,,,,,,,
OWID_AFR,,Africa,9/8/2021,1426736614,8059525,20855,23230.571,201810,661,599.429,5648.923,14.617,16.282,141.449,0.463,0.42,,,,,,,,,
OWID_AFR,,Africa,9/9/2021,1426736614,8082096,22571,22178.143,202383,573,584.857,5664.743,15.82,15.545,141.85,0.402,0.41,,,,,,,,,
OWID_AFR,,Africa,9/10/2021,1426736614,8102767,20671,21274.429,202927,544,550.429,5679.231,14.488,14.911,142.232,0.381,0.386,,,,,,,,,
OWID_AFR,,Africa,9/11/2021,1426736614,8123559,20792,20217.143,203530,603,542.571,5693.804,14.573,14.17,142.654,0.423,0.38,,,,,,,,,
OWID_AFR,,Africa,9/12/2021,1426736614,8138887,15328,19339.143,203896,366,524.143,5704.548,10.743,13.555,142.911,0.257,0.367,,,,,,,,,
OWID_AFR,,Africa,9/13/2021,1426736614,8153466,14579,19041.143,204265,369,536.429,5714.766,10.218,13.346,143.169,0.259,0.376,,,,,,,,,
OWID_AFR,,Africa,9/14/2021,1426736614,8180713,27247,20291.857,204651,386,500.286,5733.864,19.097,14.223,143.44,0.271,0.351,,,,,,,,,
OWID_AFR,,Africa,9/15/2021,1426736614,8195186,14473,19380.143,205299,648,498.429,5744.008,10.144,13.584,143.894,0.454,0.349,,,,,,,,,
OWID_AFR,,Africa,9/16/2021,1426736614,8215712,20526,19088,205776,477,484.714,5758.394,14.387,13.379,144.228,0.334,0.34,,,,,,,,,
OWID_AFR,,Africa,9/17/2021,1426736614,8232322,16610,18507.857,206344,568,488.143,5770.036,11.642,12.972,144.627,0.398,0.342,,,,,,,,,
OWID_AFR,,Africa,9/18/2021,1426736614,8249229,16907,17952.857,206752,408,460.286,5781.886,11.85,12.583,144.913,0.286,0.323,,,,,,,,,
OWID_AFR,,Africa,9/19/2021,1426736614,8261077,11848,17455.714,207144,392,464,5790.191,8.304,12.235,145.187,0.275,0.325,,,,,,,,,
OWID_AFR,,Africa,9/20/2021,1426736614,8274356,13279,17270,207442,298,453.857,5799.498,9.307,12.105,145.396,0.209,0.318,,,,,,,,,
OWID_AFR,,Africa,9/21/2021,1426736614,8289102,14746,15484.143,207796,354,449.286,5809.833,10.335,10.853,145.644,0.248,0.315,,,,,,,,,
OWID_AFR,,Africa,9/22/2021,1426736614,8301534,12432,15192.571,208281,485,426,5818.547,8.714,10.648,145.984,0.34,0.299,,,,,,,,,
OWID_AFR,,Africa,9/23/2021,1426736614,8319881,18347,14881.286,208715,434,419.857,5831.406,12.859,10.43,146.288,0.304,0.294,,,,,,,,,
OWID_AFR,,Africa,9/24/2021,1426736614,8332847,12966,14360.714,209163,448,402.714,5840.494,9.088,10.065,146.602,0.314,0.282,,,,,,,,,
OWID_AFR,,Africa,9/25/2021,1426736614,8346440,13593,13887.286,209742,579,427.143,5850.022,9.527,9.734,147.008,0.406,0.299,,,,,,,,,
OWID_AFR,,Africa,9/26/2021,1426736614,8355969,9529,13556,209997,255,407.571,5856.7,6.679,9.501,147.187,0.179,0.286,,,,,,,,,
OWID_AFR,,Africa,9/27/2021,1426736614,8364121,8152,12823.571,210302,305,408.571,5862.414,5.714,8.988,147.401,0.214,0.286,,,,,,,,,
OWID_AFR,,Africa,9/28/2021,1426736614,8373219,9098,12016.714,210712,410,416.571,5868.791,6.377,8.423,147.688,0.287,0.292,,,,,,,,,
OWID_AFR,,Africa,9/29/2021,1426736614,8382739,9520,11600.714,211163,451,411.714,5875.464,6.673,8.131,148.004,0.316,0.289,,,,,,,,,
OWID_AFR,,Africa,9/30/2021,1426736614,8397169,14430,11041.143,211536,373,403,5885.578,10.114,7.739,148.266,0.261,0.282,,,,,,,,,
OWID_AFR,,Africa,10/1/2021,1426736614,8407313,10144,10638,211903,367,391.429,5892.687,7.11,7.456,148.523,0.257,0.274,,,,,,,,,
OWID_AFR,,Africa,10/2/2021,1426736614,8418291,10978,10264.429,212183,280,348.714,5900.382,7.694,7.194,148.719,0.196,0.244,,,,,,,,,
OWID_AFR,,Africa,10/3/2021,1426736614,8425065,6774,9870.857,212409,226,344.571,5905.13,4.748,6.918,148.878,0.158,0.242,,,,,,,,,
OWID_AFR,,Africa,10/4/2021,1426736614,8432150,7085,9718.429,212657,248,336.429,5910.096,4.966,6.812,149.051,0.174,0.236,,,,,,,,,
OWID_AFR,,Africa,10/5/2021,1426736614,8438889,6739,9381.429,212852,195,305.714,5914.819,4.723,6.575,149.188,0.137,0.214,,,,,,,,,
OWID_AFR,,Africa,10/6/2021,1426736614,8446634,7745,9127.857,213160,308,285.286,5920.248,5.428,6.398,149.404,0.216,0.2,,,,,,,,,
OWID_AFR,,Africa,10/7/2021,1426736614,8458138,11504,8709.857,213463,303,275.286,5928.311,8.063,6.105,149.616,0.212,0.193,,,,,,,,,
OWID_AFR,,Africa,10/8/2021,1426736614,8466161,8023,8406.857,213834,371,275.857,5933.934,5.623,5.892,149.876,0.26,0.193,,,,,,,,,
